term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
CivilLawEnforcementImpaired,class,https://w3id.org/dpv/justifications#CivilLawEnforcementImpaired,Civil Law Enforcement Impaired,"Justification that the process could not be fulfilled or was not successful because it would interfere with the enforcement of civil laws, including civil claims",https://w3id.org/dpv#Justification,,https://w3id.org/dpv/justifications#LegalProcessImpaired,,2024-04-21,,justifications,https://w3id.org/dpv/justifications
ComplexityOfProcess,class,https://w3id.org/dpv/justifications#ComplexityOfProcess,Complexity Of Process,Justification that the process is delayed due to complexity in fulfilling it,https://w3id.org/dpv#Justification,,https://w3id.org/dpv/justifications#DelayJustification,,2024-04-21,,justifications,https://w3id.org/dpv/justifications
ConfidentialityObligationCompromised,class,https://w3id.org/dpv/justifications#ConfidentialityObligationCompromised,Confidentiality Obligation Compromised,Justification that the process could not be fulfilled or was not successful because it would compromise a confidentiality obligation,https://w3id.org/dpv#Justification,,https://w3id.org/dpv/justifications#LegalProcessImpaired,,2024-04-21,,justifications,https://w3id.org/dpv/justifications
ConsentProvided,class,https://w3id.org/dpv/justifications#ConsentProvided,Consent Provided,Justification that the process could not be fulfilled or was not successful because it is based on (a previously given) consent,https://w3id.org/dpv#Justification,,https://w3id.org/dpv/justifications#NonFulfilmentJustification,,2024-04-21,,justifications,https://w3id.org/dpv/justifications
ContestAccuracy,class,https://w3id.org/dpv/justifications#ContestAccuracy,Contest Accuracy,"Justification that the process should be carried out due it being an objection to the accuracy e.g. of system, outputs, data",https://w3id.org/dpv#Justification,,https://w3id.org/dpv/justifications#Objection,,2024-04-21,,justifications,https://w3id.org/dpv/justifications
ContractEstablishmentNecessity,class,https://w3id.org/dpv/justifications#ContractEstablishmentNecessity,Contract Establishment Necessity,Justification that the process could not be fulfilled or was not successful because it is necessary for entering into a contract,https://w3id.org/dpv#Justification,,https://w3id.org/dpv/justifications#LegalProcessImpaired,,2024-04-21,,justifications,https://w3id.org/dpv/justifications
ContractPerformanceNecessity,class,https://w3id.org/dpv/justifications#ContractPerformanceNecessity,Contract Performance Necessity,Justification that the process could not be fulfilled or was not successful because it is necessary for the performance of a contract,https://w3id.org/dpv#Justification,,https://w3id.org/dpv/justifications#LegalProcessImpaired,,2024-04-21,,justifications,https://w3id.org/dpv/justifications
CrimeDetectionImpaired,class,https://w3id.org/dpv/justifications#CrimeDetectionImpaired,Crime Detection Impaired,Justification that the process could not be fulfilled or was not successful because it would interfere with the detection of criminal offences,https://w3id.org/dpv#Justification,,https://w3id.org/dpv/justifications#SecurityImpaired;https://w3id.org/dpv/justifications#LegalProcessImpaired,,2024-04-21,,justifications,https://w3id.org/dpv/justifications
CrimeInvestigationImpaired,class,https://w3id.org/dpv/justifications#CrimeInvestigationImpaired,Crime Investigation Impaired,Justification that the process could not be fulfilled or was not successful because it would interfere with the investigation of criminal offences,https://w3id.org/dpv#Justification,,https://w3id.org/dpv/justifications#SecurityImpaired;https://w3id.org/dpv/justifications#LegalProcessImpaired,,2024-04-21,,justifications,https://w3id.org/dpv/justifications
CrimePenaltyExecutionImpaired,class,https://w3id.org/dpv/justifications#CrimePenaltyExecutionImpaired,Crime Penalty Execution Impaired,Justification that the process could not be fulfilled or was not successful because it would interfere with the execution of criminal penalties,https://w3id.org/dpv#Justification,,https://w3id.org/dpv/justifications#SecurityImpaired;https://w3id.org/dpv/justifications#LegalProcessImpaired,,2024-04-21,,justifications,https://w3id.org/dpv/justifications
CrimePreventionImpaired,class,https://w3id.org/dpv/justifications#CrimePreventionImpaired,Crime Prevention Impaired,Justification that the process could not be fulfilled or was not successful because it would interfere with the prevention of criminal offences,https://w3id.org/dpv#Justification,,https://w3id.org/dpv/justifications#SecurityImpaired;https://w3id.org/dpv/justifications#LegalProcessImpaired,,2024-04-21,,justifications,https://w3id.org/dpv/justifications
CrimeProsecutionImpaired,class,https://w3id.org/dpv/justifications#CrimeProsecutionImpaired,Crime Prosecution Impaired,Justification that the process could not be fulfilled or was not successful because it would interfere with the prosecution of criminal offences,https://w3id.org/dpv#Justification,,https://w3id.org/dpv/justifications#SecurityImpaired;https://w3id.org/dpv/justifications#LegalProcessImpaired,,2024-04-21,,justifications,https://w3id.org/dpv/justifications
DataSubjectProtectionImpaired,class,https://w3id.org/dpv/justifications#DataSubjectProtectionImpaired,Data Subject Protection Impaired,Justification that the process could not be fulfilled or was not successful because it would interfere with the protection of the data subject,https://w3id.org/dpv#Justification,,https://w3id.org/dpv/justifications#SecurityImpaired;https://w3id.org/dpv/justifications#LegalProcessImpaired,,2024-04-21,,justifications,https://w3id.org/dpv/justifications
